_id,RSN,Property Manager,PCODE,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
185173,4156416,MORGUARD RESIDENTIAL,M1B,2017,2020,1975,PRIVATE,25,Scarborough-Rouge Park,109 GENERATION BLVD,3,12,2020-11-04,80,Evaluation needs to be conducted in 2 years,16,4,4,4,4,4,4,,4,,,4,3,5,4,4,4,4,4,4,,E2530,43.80408868,-79.16427592,331808.468,4851373.096
185174,4156074,MORGUARD RESIDENTIAL,M1B,2017,2020,1975,PRIVATE,25,Scarborough-Rouge Park,111 GENERATION BLVD,3,12,2020-11-04,75,Evaluation needs to be conducted in 2 years,16,3,4,4,4,3,4,,4,,,3,3,5,4,4,4,4,3,4,,E2530,43.80386196,-79.16415995,331811.235,4851362.031
185175,4156075,MORGUARD RESIDENTIAL,M1B,2017,2020,1975,PRIVATE,25,Scarborough-Rouge Park,115 GENERATION BLVD,3,12,2020-11-04,80,Evaluation needs to be conducted in 2 years,16,4,4,4,4,4,4,,4,,,4,3,5,4,4,4,4,4,4,,E2530,43.80359844,-79.16429671,331796.018,4851346.352
185176,4154360,,M6L,2017,2020,1984,PRIVATE,5,York South-Weston,2620 KEELE ST,3,11,2020-11-04,76,Evaluation needs to be conducted in 2 years,15,3,4,5,4,3,4,,3,,,4,4,5,4,4,3,,4,3,,W0522,43.71961451,-79.48091963,306321.905,4841961.835
185177,4154358,,M6L,,2020,1954,PRIVATE,5,York South-Weston,2624 KEELE ST,3,11,2020-11-04,70,Evaluation needs to be conducted in 2 years,16,3,4,4,3,3,4,,4,,3,4,2,5,4,3,3,,4,3,,W0522,43.7201822,-79.48097385,306317.523,4842024.9
185178,4152991,,M6K,,2020,1960,PRIVATE,4,Parkdale-High Park,110 JAMESON AVE,7,91,2020-11-04,78,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,3,,4,4,4,4,4,5,3,4,3,4,4,3,,S0437,43.63546762,-79.43575281,309968.393,4832615.335
185179,4152990,,M6K,,2020,1960,PRIVATE,4,Parkdale-High Park,120 JAMESON AVE,7,90,2020-11-04,76,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,3,,4,4,,4,4,5,3,4,4,3,4,2,,S0437,43.63585405,-79.43593517,309953.647,4832658.252
185180,4152670,GREENWIN CORP.,M1K,2017,2020,1971,PRIVATE,20,Scarborough Southwest,672 KENNEDY RD,6,71,2020-11-04,78,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,4,3,4,4,4,4,4,5,3,4,4,3,4,4,,E2023,43.72605522,-79.26591275,323643.994,4842703.654
185181,4152689,HAZELVIEW PROPERTIES,M1K,2017,2020,1959,PRIVATE,20,Scarborough Southwest,740 MIDLAND AVE,5,87,2020-11-04,77,Evaluation needs to be conducted in 2 years,18,3,4,4,4,3,4,,3,4,4,4,3,5,4,4,4,4,4,4,,E2024,43.72925572,-79.25677097,324379.447,4843061.333
185182,4152738,,M1P,2017,2020,1989,SOCIAL HOUSING,21,Scarborough Centre,3010 LAWRENCE AVE E,11,170,2020-11-04,92,Evaluation needs to be conducted in 3 years,18,4,5,5,5,4,5,4,4,5,,4,4,5,5,5,5,5,4,,5,E2130,43.75594214,-79.24995508,325003.977,4845929.234
185183,4153422,GREENWIN,M5B,2017,2020,1983,TCHC,13,Toronto Centre,25 MUTUAL ST,11,97,2020-11-04,70,Evaluation needs to be conducted in 2 years,18,3,3,4,4,4,4,3,4,4,,3,3,5,3,3,3,3,4,3,,S1332,43.65431288,-79.3743499,314919.444,4834715.511
185184,4153454,GREENWIN,M5B,2017,2020,1985,TCHC,13,Toronto Centre,145 MUTUAL ST,15,145,2020-11-04,73,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,4,3,4,4,,3,3,5,3,3,4,4,3,4,,S1328,43.65910237,-79.3763412,314758.305,4835246.417
185185,4155307,NORTH EDGE PROPERTIES LTD.,M9A,2017,2020,1974,PRIVATE,3,Etobicoke-Lakeshore,25 MABELLE AVE,31,416,2020-11-04,86,Evaluation needs to be conducted in 3 years,20,5,4,4,5,3,4,3,4,5,4,4,5,5,5,5,3,5,5,3,5,W0321,43.6455831,-79.52650589,302645.912,4833737.637
185186,4154486,AKELIUS CANADA LTD,M6B,2019,2020,1966,PRIVATE,8,Eglinton-Lawrence,457 MARLEE AVE,4,31,2020-11-04,77,Evaluation needs to be conducted in 2 years,18,3,4,3,3,4,4,,4,5,3,3,3,5,4,4,4,5,4,4,,N0827,43.70793494,-79.44296427,309381.057,4840665.642
185187,4152554,TRAVI INC.,M1N,2017,2020,1950,PRIVATE,20,Scarborough Southwest,2422 QUEEN ST E,4,24,2020-11-04,73,Evaluation needs to be conducted in 2 years,14,3,3,4,3,4,3,,4,,,3,3,5,4,4,4,,4,,,E2033,43.6749405,-79.27920273,322588.365,4837022.11
185188,4152555,,M1N,2017,2020,1957,PRIVATE,20,Scarborough Southwest,2412 QUEEN ST E,3,17,2020-11-04,76,Evaluation needs to be conducted in 2 years,17,3,3,4,3,4,3,,5,,4,3,3,5,4,4,4,5,4,4,,E2033,43.67487167,-79.2794749,322566.439,4837014.405
185189,4153210,,M5R,2017,2020,1952,PRIVATE,11,University-Rosedale,151 ST GEORGE ST,7,48,2020-11-04,79,Evaluation needs to be conducted in 2 years,18,5,4,5,4,4,4,,3,5,4,3,4,5,3,4,4,3,3,4,,S1127,43.66946216,-79.40015789,312835.898,4836394.713
185190,4153211,HOLLYBURN PROPERTIES LTD,M5R,2017,2020,1962,PRIVATE,11,University-Rosedale,153 ST GEORGE ST,7,48,2020-11-04,85,Evaluation needs to be conducted in 3 years,17,5,5,5,4,4,4,,3,5,,4,4,5,4,4,4,4,4,4,,S1127,43.66959337,-79.40021684,312831.128,4836409.283
185191,4153224,HOLLYBURN PROPERTIES LTD,M5R,2017,2020,1956,PRIVATE,11,University-Rosedale,169 ST GEORGE ST,9,52,2020-11-04,91,Evaluation needs to be conducted in 3 years,18,5,5,5,4,5,4,,5,5,4,4,4,5,4,5,5,5,4,4,,S1127,43.67088969,-79.40078711,312784.974,4836553.242
185192,4153221,HOLLYBURN PROPERTIES LTD,M5R,2017,2020,1957,PRIVATE,11,University-Rosedale,214 ST GEORGE ST,8,68,2020-11-04,86,Evaluation needs to be conducted in 3 years,18,5,5,5,4,4,4,,4,5,4,4,4,5,4,5,4,4,3,4,,S1127,43.67123282,-79.40181567,312701.987,4836591.267
185193,4153220,HOLLYBURN PROPERTIES LIMITED,M5R,2017,2020,1955,PRIVATE,11,University-Rosedale,224 ST GEORGE ST,9,91,2020-11-04,83,Evaluation needs to be conducted in 3 years,18,5,5,5,4,4,4,4,3,5,4,4,4,5,4,4,4,,3,4,,S1127,43.67142471,-79.40197878,312688.81,4836612.569
185194,4155448,,M9V,2017,2020,1965,PRIVATE,1,Etobicoke North,20 SANAGAN RD,5,86,2020-11-04,62,Evaluation needs to be conducted in 1 year,18,3,2,3,3,3,3,4,2,4,,3,4,5,3,3,3,3,3,2,,W0124,43.73849706,-79.57710856,298573.456,4844062.39
185195,4155739,,M6K,2017,2020,1965,PRIVATE,4,Parkdale-High Park,30 SPRINGHURST AVE,12,122,2020-11-04,66,Evaluation needs to be conducted in 2 years,19,4,4,4,3,3,3,3,4,4,3,3,4,3,3,3,3,4,3,2,,S0437,43.63451734,-79.4288825,310522.559,4832511.135
185196,4154933,,M5P,2017,2020,1938,PRIVATE,12,Toronto-St. Paul's,14 TICHESTER RD,4,32,2020-11-04,81,Evaluation needs to be conducted in 3 years,15,4,4,5,4,4,4,,4,,4,3,4,5,4,4,4,,4,,,S1230,43.68600609,-79.41775053,311415.151,4838232.122
185197,4155434,,M9W,2017,2020,1950,PRIVATE,1,Etobicoke North,14 TORBOLTON DR,3,16,2020-11-04,78,Evaluation needs to be conducted in 2 years,17,3,4,4,3,3,4,,4,,4,4,5,5,4,4,4,4,4,3,,W0130,43.7186904,-79.55908042,300024.003,4841860.823
185198,4275806,1846022 ONTARIO LIMITED,M3M,2017,2020,1960,PRIVATE,6,York Centre,2 WYCOMBE RD,3,40,2020-11-04,84,Evaluation needs to be conducted in 3 years,17,4,4,5,3,4,4,,5,5,3,4,4,5,4,4,4,,4,5,,N0627,43.74300023,-79.48713541,305820.727,4844559.755
185199,4154589,,M3H,,2020,1954,PRIVATE,6,York Centre,23 ROSSEAU RD,3,11,2020-11-03,76,Evaluation needs to be conducted in 2 years,16,4,4,3,4,4,4,,4,,4,4,4,5,4,4,3,,3,3,,N0629,43.74326045,-79.43682505,309872.882,4844590.495
185200,4155962,,M2R,2017,2020,1969,PRIVATE,6,York Centre,1085 STEELES AVE W,15,100,2020-11-03,77,Evaluation needs to be conducted in 2 years,18,4,4,5,3,4,4,4,3,4,,3,4,5,4,3,4,4,4,3,,N0622,43.79121403,-79.44875272,308924.363,4849959.367
185201,4155431,,M9W,2017,2020,1962,PRIVATE,1,Etobicoke North,40 TORBOLTON DR,3,17,2020-11-03,79,Evaluation needs to be conducted in 2 years,16,4,4,5,5,4,3,,4,,,3,4,5,3,4,4,3,5,3,,W0130,43.71989314,-79.5585311,300068.36,4841994.413
185202,4154620,GREENWIN INC.,M2R,2017,2020,1994,SOCIAL HOUSING,6,York Centre,15 TORRESDALE AVE,7,61,2020-11-03,65,Evaluation needs to be conducted in 1 year,19,4,3,4,3,3,3,3,3,3,,3,4,5,3,3,3,3,3,3,3,N0622,43.77348063,-79.45110374,308720.91,4847947.07
185203,4153997,CANDO APARTMENTS LTD.,M5P,2018,2020,1950,PRIVATE,12,Toronto-St. Paul's,875 AVENUE RD,3,10,2020-11-03,75,Evaluation needs to be conducted in 2 years,16,3,4,5,4,4,4,,3,,,3,4,5,4,4,3,3,3,4,,S1227,43.69934339,-79.40593785,312366.12,4839713.939
185204,4153998,WALL REAL ESTATE LIMITED,M5P,2017,2020,1960,PRIVATE,12,Toronto-St. Paul's,893 AVENUE RD,3,10,2020-11-03,76,Evaluation needs to be conducted in 2 years,16,4,4,5,4,,4,,4,,4,4,4,5,2,4,3,4,3,3,,S1227,43.70039213,-79.40638483,312329.962,4839830.415
185205,4155235,RONCI MANAGEMENT,M8Y,2017,2020,1958,PRIVATE,3,Etobicoke-Lakeshore,169 BERRY RD,4,25,2020-11-03,76,Evaluation needs to be conducted in 2 years,17,3,3,5,3,3,4,,4,,3,4,4,4,4,4,4,5,4,4,,W0329,43.63712352,-79.48741151,305800.066,4832797.477
185206,4153343,ZERIN DEVELOPMENT CORPORATION,M5R,2017,2020,1916,SOCIAL HOUSING,12,Toronto-St. Paul's,1435 BATHURST ST,3,15,2020-11-03,71,Evaluation needs to be conducted in 2 years,15,4,4,4,3,3,4,,4,,3,3,3,3,4,4,4,,3,,,S1236,43.68238861,-79.41766482,311422.714,4837829.264
185207,4154622,G & S REGAL MANAGEMENT LIMITED,M2R,2017,2020,1964,PRIVATE,6,York Centre,5950 BATHURST ST,12,133,2020-11-03,77,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,4,4,2,3,,4,5,5,4,4,3,4,4,4,3,N0622,43.78331677,-79.44609237,309123.629,4849040.079
185208,4152728,H & R PROPERTY MANAGEMENT LTD.,M1P,2017,2020,1972,PRIVATE,21,Scarborough Centre,30 ANTRIM CRES,10,135,2020-11-03,85,Evaluation needs to be conducted in 3 years,19,4,5,5,4,4,4,4,4,5,3,4,5,5,3,5,5,4,5,3,,E2123,43.77231805,-79.28593469,322017.714,4847838.926
185209,4153585,,M4X,2017,2020,1980,TCHC,13,Toronto Centre,55 BLEECKER ST,14,260,2020-11-03,72,Evaluation needs to be conducted in 2 years,19,4,4,4,4,3,4,3,4,3,,3,3,5,3,3,3,3,4,4,4,S1323,43.66442184,-79.37226324,315086.046,4835838.834
185210,4153056,,M6P,2019,2020,1930,PRIVATE,4,Parkdale-High Park,1643 BLOOR ST W,3,25,2020-11-03,73,Evaluation needs to be conducted in 2 years,15,4,4,5,3,3,3,,4,,,4,4,4,3,3,3,4,4,,,S0432,43.65525304,-79.45590496,308340.964,4834813.343
185211,4152940,,M6P,2017,2020,1929,PRIVATE,4,Parkdale-High Park,2010 BLOOR ST W,3,24,2020-11-03,67,Evaluation needs to be conducted in 2 years,15,3,4,4,3,3,3,,3,,2,4,4,4,3,3,3,,4,,,S0428,43.65285826,-79.46986406,307215.325,4834545.847
185212,4154472,N.H.D. DEVELOPMENTS LIMITED,M3J,2017,2020,1969,PRIVATE,7,Humber River-Black Creek,20 BROADOAKS DR,9,177,2020-11-03,62,Evaluation needs to be conducted in 1 year,19,3,3,3,3,2,4,3,3,2,2,3,3,4,3,4,4,3,4,3,,W0731,43.75771078,-79.49091888,305515.869,4846193.988
185213,4154721,CANDO APARTMENTS LTD.,M2R,2017,2020,1960,PRIVATE,18,Willowdale,6161 BATHURST ST,13,170,2020-11-03,84,Evaluation needs to be conducted in 3 years,18,4,4,5,5,4,4,5,4,4,,3,4,5,4,4,5,4,4,4,,N1821,43.7888662,-79.4463492,309102.531,4849656.589
185214,4154722,CANDO APARTMENTS LTD.,M2R,2017,2020,1960,PRIVATE,18,Willowdale,6171 BATHURST ST,13,170,2020-11-03,83,Evaluation needs to be conducted in 3 years,18,5,4,5,4,4,4,5,4,4,,3,4,5,3,4,5,4,4,4,,N1821,43.78986704,-79.4451704,309197.325,4849767.841
185215,4152898,,M6S,2020,2020,1958,PRIVATE,4,Parkdale-High Park,93 COE HILL DR,4,33,2020-11-03,78,Evaluation needs to be conducted in 2 years,18,4,4,5,4,3,5,,3,5,4,4,4,4,3,4,3,4,4,3,,S0430,43.64144225,-79.47244495,307007.546,4833277.515
185216,4155263,RONCI MANGEMENT,M8Y,2017,2020,1958,PRIVATE,3,Etobicoke-Lakeshore,7 CROWN HILL PL,4,35,2020-11-03,79,Evaluation needs to be conducted in 2 years,17,3,4,5,4,3,3,,4,,3,4,4,5,4,4,4,5,4,4,,W0327,43.63862628,-79.49117613,305496.279,4832964.393
185217,4152730,,M1P,2017,2020,1969,PRIVATE,21,Scarborough Centre,5 BROCKLEY DR,21,254,2020-11-03,80,Evaluation needs to be conducted in 2 years,19,4,5,4,2,4,3,3,5,4,5,4,4,3,5,3,5,5,5,3,,E2129,43.7534829,-79.26262684,323900.045,4845751.469
185218,4154459,GOLD SEAL MANAGEMENT INC.,M3M,2017,2020,1966,PRIVATE,6,York Centre,41-51 BROOKWELL DR,4,48,2020-11-03,82,Evaluation needs to be conducted in 3 years,18,4,4,5,4,4,4,4,5,4,,5,4,5,3,4,4,4,4,3,,N0625,43.74408178,-79.49503544,305180.295,4844713.736
185219,4156504,GOLD SEAL MANAGEMENT INC.,M3M,2017,2020,1966,PRIVATE,6,York Centre,41 BROOKWELL DR,4,38,2020-11-03,86,Evaluation needs to be conducted in 3 years,18,5,4,5,4,4,4,4,5,4,,5,4,5,4,4,4,4,4,4,,N0625,43.74405386,-79.49514907,305175.28,4844676.739
185220,4153572,,M5A,2017,2020,1980,TCHC,13,Toronto Centre,310 DUNDAS ST E,7,155,2020-11-03,71,Evaluation needs to be conducted in 2 years,18,4,4,4,3,3,4,3,3,3,,3,4,5,3,4,3,4,4,3,,S1329,43.6586471,-79.37069421,315213.842,4835196.523
185221,4242360,BENTALL KENNEDY CANDACE INC,M6K,2017,2020,2016,PRIVATE,9,Davenport,1544 DUNDAS ST W,8,95,2020-11-03,97,Evaluation needs to be conducted in 3 years,19,5,5,5,4,,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,S0933,43.65001008,-79.43323187,310163.177,4834237.074
185222,4152946,MAINSTAY HOUSING,M6P,2017,2020,1997,SOCIAL HOUSING,4,Parkdale-High Park,2750 DUNDAS ST W,6,30,2020-11-03,72,Evaluation needs to be conducted in 2 years,19,3,4,5,3,4,4,2,4,4,4,3,4,2,2,4,4,,4,4,4,S0429,43.66534658,-79.46092314,307935.755,4835938.396
185223,4154709,,M2R,2017,2020,1961,PRIVATE,18,Willowdale,286 FINCH AVE W,4,47,2020-11-03,86,Evaluation needs to be conducted in 3 years,17,5,5,5,4,5,4,,3,4,,4,4,5,5,4,5,5,4,2,,N1822,43.77469903,-79.44009034,309595.944,4848123.374
185224,4154618,RANEE MANAGEMENT,M3H,2017,2020,1970,PRIVATE,6,York Centre,715 FINCH AVE W,11,85,2020-11-03,81,Evaluation needs to be conducted in 3 years,19,5,4,5,4,4,4,2,5,5,3,4,4,5,4,4,4,4,4,3,,N0624,43.76920289,-79.46226532,307822.589,4847471.362
185225,4243431,GREENWIN CORP,M3N,2017,2020,1968,PRIVATE,7,Humber River-Black Creek,2801 JANE ST,17,234,2020-11-03,66,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,4,3,3,4,,3,4,3,3,3,3,4,4,3,,W0730,43.75022539,-79.51517111,303562.808,4845362.501
185226,4153581,,M5A,2017,2020,1976,TCHC,13,Toronto Centre,330 GERRARD ST E,7,81,2020-11-03,71,Evaluation needs to be conducted in 2 years,19,3,4,4,4,4,4,3,3,3,,3,4,4,3,4,4,3,4,3,3,S1327,43.66260914,-79.36539025,315640.938,4835637.373
185227,4154497,,M6A,2017,2020,1965,PRIVATE,8,Eglinton-Lawrence,1079 LAWRENCE AVE W,3,15,2020-11-03,89,Evaluation needs to be conducted in 3 years,16,3,4,5,3,4,4,,4,,5,5,5,5,5,5,4,,5,5,,N0826,43.71197434,-79.46276565,307785.025,4841113.531
185228,4154498,MIDAN PROPERTIES INC.,M6A,2017,2020,1958,PRIVATE,8,Eglinton-Lawrence,1111 LAWRENCE AVE W,3,15,2020-11-03,81,Evaluation needs to be conducted in 3 years,17,4,4,4,4,4,4,,4,,4,4,4,5,3,4,4,4,4,5,,N0826,43.71185691,-79.46345121,307729.784,4841100.462
185229,4155121,DMS PROPERTY MANAGEMENT LTD.,M6M,2017,2020,1982,SOCIAL HOUSING,5,York South-Weston,15 OXFORD DR,10,174,2020-11-03,84,Evaluation needs to be conducted in 3 years,17,4,5,5,4,3,4,4,3,4,,3,4,5,5,4,4,,5,5,,W0531,43.68892546,-79.49135285,305481.516,4838552.325
185230,4155234,HANNAH PROPERTY MANAGEMENT,M8Y,2017,2020,1947,PRIVATE,3,Etobicoke-Lakeshore,3 NEWHOLM RD,4,25,2020-11-03,74,Evaluation needs to be conducted in 2 years,17,4,3,3,4,4,4,,3,,3,4,3,5,3,4,4,5,4,3,,W0329,43.63607875,-79.48763014,305782.438,4832681.407
185231,4155233,,M8Y,2017,2020,1955,PRIVATE,3,Etobicoke-Lakeshore,5 NEWHOLM RD,4,27,2020-11-03,67,Evaluation needs to be conducted in 2 years,17,3,3,5,2,3,3,,3,,4,4,2,5,3,4,4,2,4,3,,W0329,43.63564469,-79.48740666,305800.477,4832633.187
185232,4155237,RONCI MANAGEMENT,M8Y,2017,2020,1958,PRIVATE,3,Etobicoke-Lakeshore,8 NEWHOLM RD,4,26,2020-11-03,79,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,3,,4,,3,4,4,5,3,4,4,5,4,4,,W0329,43.63548222,-79.48822241,305734.649,4832615.13
185233,4155302,FAR INVESTMENTS INC.,M9A,2017,2020,1974,PRIVATE,3,Etobicoke-Lakeshore,52 MABELLE AVE,22,310,2020-11-03,76,Evaluation needs to be conducted in 2 years,19,4,3,5,3,2,4,3,4,5,3,3,3,5,5,4,2,4,5,5,,W0321,43.64640294,-79.5294507,302408.377,4833828.787
185234,4155375,E. MANSON INVESTMENTS LIMITED,M9C,2017,2020,1965,PRIVATE,2,Etobicoke Centre,287 MARKLAND DR,10,118,2020-11-03,80,Evaluation needs to be conducted in 2 years,19,4,3,5,4,3,5,3,3,4,4,3,4,5,4,4,4,5,5,4,,W0233,43.62753359,-79.57804943,298485.949,4831734.901
185235,4154322,BENTALL KENNEDY CANDACE INC,M6M,2017,2020,1984,PRIVATE,5,York South-Weston,15 MARTHA EATON WAY,23,364,2020-11-03,82,Evaluation needs to be conducted in 3 years,19,4,3,5,4,5,4,4,4,4,,4,5,4,4,4,4,4,4,3,5,W0528,43.69655392,-79.48846404,305714.067,4839400.786
185236,4233149,DMS PROPERTY MANAGEMENT LTD.,M6M,2017,2020,1980,PRIVATE,5,York South-Weston,25 MARTHA EATON WAY,23,318,2020-11-03,93,Evaluation needs to be conducted in 3 years,19,5,5,5,3,4,4,4,4,4,,5,5,5,5,5,5,5,5,5,5,W0528,43.69810306,-79.48903821,305667.766,4839572.884
185237,4153102,AKELIUS CANADA LTD,M6H,2017,2020,1974,PRIVATE,9,Davenport,730 ST CLARENS AVE,18,275,2020-11-03,80,Evaluation needs to be conducted in 2 years,20,5,5,5,3,5,3,3,4,5,3,3,4,4,4,4,3,4,4,5,4,S0930,43.66727076,-79.44567156,309165.496,4836148.864
185238,4154590,,M3H,,2020,1954,PRIVATE,6,York Centre,25 ROSSEAU RD,3,11,2020-11-03,70,Evaluation needs to be conducted in 2 years,16,4,3,3,4,3,4,,4,,3,3,3,5,4,4,3,,3,3,,N0629,43.74342266,-79.43700806,309858.129,4844608.506
185239,4155399,LEEDALE CONSTRUCTION LTD,M9B,2017,2020,1960,PRIVATE,2,Etobicoke Centre,530 THE EAST MALL,7,110,2020-11-02,86,Evaluation needs to be conducted in 3 years,19,4,4,5,5,4,5,,3,4,4,4,4,5,4,5,5,4,5,4,4,W0232,43.65153438,-79.56320938,299685.571,4834400.211
185240,4154634,,M3H,2017,2020,1972,PRIVATE,6,York Centre,1875 STEELES AVE W,4,120,2020-11-02,75,Evaluation needs to be conducted in 2 years,20,4,4,5,4,4,4,3,3,4,3,4,4,5,4,3,3,3,4,3,4,N0622,43.78709387,-79.4677159,307382.726,4849459.76
185241,4155531,,M8V,2017,2020,1993,TCHC,3,Etobicoke-Lakeshore,250 TWELFTH ST,14,178,2020-11-02,80,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,4,4,2,4,,4,5,5,4,4,4,4,4,4,4,W0335,43.60066964,-79.51152204,303854.172,4828747.612
185242,4155245,,M8Y,2017,2020,1965,PRIVATE,3,Etobicoke-Lakeshore,177 BERRY RD,4,23,2020-11-02,82,Evaluation needs to be conducted in 3 years,17,4,5,5,4,4,3,,5,,4,4,4,5,3,4,4,4,4,4,,W0329,43.63682198,-79.48921584,305654.469,4832763.96
185243,4155244,,M8Y,2017,2020,1953,PRIVATE,3,Etobicoke-Lakeshore,179 BERRY RD,4,23,2020-11-02,80,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,3,,4,,4,4,5,5,4,4,4,4,4,2,,W0329,43.63664424,-79.48994455,305595.659,4832744.208
185244,4155240,ROSS WILSON HOLDINGS LTD.,M8Y,2017,2020,1954,PRIVATE,3,Etobicoke-Lakeshore,187 BERRY RD,4,30,2020-11-02,76,Evaluation needs to be conducted in 2 years,16,3,4,5,3,3,4,,4,,,3,3,4,4,4,4,5,4,4,,W0329,43.63612453,-79.49246033,305392.633,4832686.451
185245,4155736,,M2R,2017,2020,1967,PRIVATE,6,York Centre,6020 BATHURST ST,11,149,2020-11-02,81,Evaluation needs to be conducted in 3 years,19,5,4,5,3,4,4,4,4,4,,3,5,4,4,4,4,4,4,5,3,N0622,43.78708751,-79.44737422,309020.18,4849458.928
185246,4155737,,M2R,2017,2020,1967,PRIVATE,6,York Centre,6030 BATHURST ST,19,247,2020-11-02,79,Evaluation needs to be conducted in 2 years,19,5,5,5,3,5,3,2,4,3,,4,5,5,4,4,3,4,4,3,4,N0622,43.78782263,-79.44758922,309002.816,4849540.586
185247,4155470,,M8V,2017,2020,1977,TCHC,3,Etobicoke-Lakeshore,100 CAVELL AVE,7,300,2020-11-02,82,Evaluation needs to be conducted in 3 years,19,4,4,5,4,5,4,4,4,5,,4,4,5,4,4,3,4,4,3,4,W0336,43.61548767,-79.49699592,305026.782,4830393.808
185248,4156071,PINEDALE PROPERTIES LTD,M2R,2017,2020,1970,PRIVATE,6,York Centre,6040 BATHURST ST,17,202,2020-11-02,79,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,4,5,4,4,4,5,3,4,4,2,4,3,,N0622,43.78904449,-79.44765194,309058.568,4849670.127
185249,4154323,,M6M,2017,2020,1965,PRIVATE,5,York South-Weston,101 BROOKHAVEN DR,3,19,2020-11-02,82,Evaluation needs to be conducted in 3 years,17,4,5,4,4,4,4,,4,,4,5,4,5,4,4,4,4,5,2,,W0528,43.70340488,-79.49483763,305200.553,4840160.923
185250,4155386,PENWORTH HOLDINGS INC,M9C,2017,2020,1960,PRIVATE,2,Etobicoke Centre,25 EVA RD,5,48,2020-11-02,72,Evaluation needs to be conducted in 2 years,18,5,4,5,3,3,3,,4,3,3,3,3,5,3,4,4,2,5,3,,W0233,43.63893166,-79.5633561,299581.049,4833030.633
185251,4154244,FINCH MAIN GARDENS LTD,M9M,2017,2020,1959,PRIVATE,7,Humber River-Black Creek,2433 FINCH AVE W,6,117,2020-11-02,73,Evaluation needs to be conducted in 2 years,18,3,4,4,4,3,4,3,3,4,3,3,3,5,3,4,4,,5,4,,W0727,43.74943656,-79.54815993,300917.135,4845264.927
185252,4154251,AHMADIYYA ABODE OF PEACE,M9M,2018,2020,1993,SOCIAL HOUSING,7,Humber River-Black Creek,3001 FINCH AVE W,14,166,2020-11-02,76,Evaluation needs to be conducted in 2 years,19,4,4,4,4,3,4,4,3,4,,4,3,4,3,4,3,4,5,4,4,W0727,43.74707916,-79.56260122,299742.782,4845014.81
185253,4155748,H&R PROPERTY MANAGEMENT,M9A,2017,2020,1966,PRIVATE,2,Etobicoke Centre,30 FONTENAY CRT,14,96,2020-11-02,94,Evaluation needs to be conducted in 3 years,18,5,4,5,5,4,5,,5,5,4,5,5,4,5,5,5,4,5,5,,W0230,43.68326119,-79.51245452,303780.01,4837924.146
185254,4156565,MEDALLION CORPORATION,M9N,2017,2020,1968,PRIVATE,5,York South-Weston,15 HARDING AVE,19,335,2020-11-02,77,Evaluation needs to be conducted in 2 years,19,5,3,5,4,4,3,3,4,4,,3,4,4,4,4,5,4,3,3,4,W0528,,,304655.788,4839682.129
185255,4155077,PROPERTY SERVICES INC.,M6E,2017,2020,1960,PRIVATE,9,Davenport,524 HARVIE AVE,3,29,2020-11-02,83,Evaluation needs to be conducted in 3 years,15,4,4,5,4,4,4,,4,,,4,4,5,4,4,4,,4,4,,S0921,43.69079715,-79.45585728,308342.955,4838761.115
185256,4155076,PROPERTY SERVICES INC.,M6E,2017,2020,1960,PRIVATE,9,Davenport,526 HARVIE AVE,3,29,2020-11-02,83,Evaluation needs to be conducted in 3 years,15,4,4,5,4,4,4,,4,,,4,4,5,4,4,4,,4,4,,S0921,43.69080794,-79.45621961,308313.746,4838762.298
185257,4155075,LOCKWOOD APARTMENTS LTD,M6E,2017,2020,1958,PRIVATE,9,Davenport,554 HARVIE AVE,4,15,2020-11-02,82,Evaluation needs to be conducted in 3 years,17,4,4,5,4,4,4,,4,,4,4,3,5,4,4,4,4,4,5,,S0921,43.69173853,-79.45653928,308287.926,4838865.668
